id,activity_date,total_steps,total_distance,calories,tracker_distance,logged_activities_distance,day_of_week,activity_level,lightly_active_minutes,fairly_active_minutes,very_active_minutes,sedentary_minutes,light_active_distance,moderately_active_distance,very_active_distance,sedentary_active_distance
1503960366,2016-04-08,12521,7.94000005722046,1895,7.94000005722046,0,Friday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
1503960366,2016-04-09,12432,8.10000038146973,1883,8.10000038146973,0,Saturday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
1503960366,2016-04-10,10057,6.98000001907349,1755,6.98000001907349,0,Sunday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
1503960366,2016-04-11,10990,7.26000022888184,1811,7.26000022888184,0,Monday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
1503960366,2016-04-12,224,0.140000000596046,50,0.140000000596046,0,Tuesday,Low Activity,328,13,25,728,6.05999994277954,0.550000011920929,1.87999999523163,0
1624580081,2016-03-25,1810,1.17999994754791,1373,1.17999994754791,0,Friday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-03-26,815,0.529999971389771,1264,0.529999971389771,0,Saturday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-03-27,1985,1.28999996185303,1350,1.28999996185303,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-03-28,1905,1.24000000953674,1342,1.24000000953674,0,Monday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-03-29,1552,1.00999999046326,1300,1.00999999046326,0,Tuesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-03-30,1675,1.0900000333786,1313,1.0900000333786,0,Wednesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-03-31,4506,2.9300000667572,1498,2.9300000667572,0,Thursday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-04-01,9218,5.98999977111816,1541,5.98999977111816,0,Friday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-04-02,1556,1.00999999046326,1327,1.00999999046326,0,Saturday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-04-03,2910,1.88999998569489,1452,1.88999998569489,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-04-04,18464,12,1574,12,0,Monday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-04-05,1335,0.870000004768372,1308,0.870000004768372,0,Tuesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-04-06,1004,0.649999976158142,1276,0.649999976158142,0,Wednesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-04-07,1111,0.720000028610229,1278,0.720000028610229,0,Thursday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-04-08,6344,4.11999988555908,1409,4.11999988555908,0,Friday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-04-09,3572,2.3199999332428,1370,2.3199999332428,0,Saturday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-04-10,3910,2.53999996185303,1555,2.53999996185303,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-04-11,10000,6.5,1469,6.5,0,Monday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
1624580081,2016-04-12,6627,4.30999994277954,706,4.30999994277954,0,Tuesday,Moderately Active,146,0,0,1294,5.30999994277954,0,0,0
1644430081,2016-04-01,4636,3.41000008583069,3323,3.41000008583069,0,Friday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1644430081,2016-04-02,20237,14.710000038147,4029,14.710000038147,0,Saturday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
1644430081,2016-04-03,12912,9.40999984741211,3436,9.40999984741211,0,Sunday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
1644430081,2016-04-04,2819,2.04999995231628,2444,2.04999995231628,0,Monday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1644430081,2016-04-05,9921,7.21000003814697,3098,7.21000003814697,0,Tuesday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
1644430081,2016-04-06,8046,5.84999990463257,2925,5.84999990463257,0,Wednesday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
1644430081,2016-04-07,11166,8.11999988555908,3202,8.11999988555908,0,Thursday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
1644430081,2016-04-08,7842,5.69999980926514,2928,5.69999980926514,0,Friday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
1644430081,2016-04-09,13840,10.0600004196167,3290,10.0600004196167,0,Saturday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
1644430081,2016-04-10,1329,0.970000028610229,489,0.970000028610229,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1844505072,2016-04-01,6847,4.53000020980835,1969,4.53000020980835,0,Friday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
1844505072,2016-04-02,5367,3.54999995231628,1889,3.54999995231628,0,Saturday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
1844505072,2016-04-03,2841,1.87999999523163,1636,1.87999999523163,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1844505072,2016-04-04,0,0,1347,0,0,Monday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1844505072,2016-04-05,0,0,1347,0,0,Tuesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1844505072,2016-04-06,7,0,1349,0,0,Wednesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1844505072,2016-04-07,6344,4.19000005722046,1965,4.19000005722046,0,Thursday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
1844505072,2016-04-08,5316,3.50999999046326,1824,3.50999999046326,0,Friday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
1844505072,2016-04-09,4979,3.28999996185303,1807,3.28999996185303,0,Saturday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1844505072,2016-04-10,6556,4.34000015258789,1971,4.34000015258789,0,Sunday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
1844505072,2016-04-11,5430,3.58999991416931,1888,3.58999991416931,0,Monday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
1844505072,2016-04-12,0,0,399,0,0,Tuesday,Low Activity,339,0,0,1101,4.42999982833862,0,0,0
1927972279,2016-04-01,4317,2.99000000953674,2590,2.99000000953674,0,Friday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1927972279,2016-04-02,5662,3.92000007629395,2783,3.92000007629395,0,Saturday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
1927972279,2016-04-03,3198,2.21000003814697,2449,2.21000003814697,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1927972279,2016-04-04,2352,1.62999999523163,2380,1.62999999523163,0,Monday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1927972279,2016-04-05,2234,1.54999995231628,2344,1.54999995231628,0,Tuesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1927972279,2016-04-06,1259,0.870000004768372,2202,0.870000004768372,0,Wednesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1927972279,2016-04-07,768,0.529999971389771,2130,0.529999971389771,0,Thursday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1927972279,2016-04-08,519,0.360000014305115,2088,0.360000014305115,0,Friday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1927972279,2016-04-09,2523,1.75,2443,1.75,0,Saturday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1927972279,2016-04-10,2105,1.46000003814697,2442,1.46000003814697,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1927972279,2016-04-11,1209,0.839999973773956,2255,0.839999973773956,0,Monday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
1927972279,2016-04-12,24,0.0199999995529652,942,0.0199999995529652,0,Tuesday,Low Activity,55,0,0,734,0.469999998807907,0,0,0
2022484408,2016-04-01,13603,9.60000038146973,2645,9.60000038146973,0,Friday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2022484408,2016-04-02,5477,3.83999991416931,2040,3.83999991416931,0,Saturday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2022484408,2016-04-03,11144,7.82000017166138,2395,7.82000017166138,0,Sunday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2022484408,2016-04-04,15313,11,2581,11,0,Monday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2022484408,2016-04-05,10805,7.59000015258789,2735,7.59000015258789,0,Tuesday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2022484408,2016-04-06,15392,10.9300003051758,2733,10.9300003051758,0,Wednesday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2022484408,2016-04-07,18247,13.8299999237061,3021,13.8299999237061,0,Thursday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2022484408,2016-04-08,13023,9.26000022888184,2577,9.26000022888184,0,Friday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2022484408,2016-04-09,16267,12.5900001525879,2811,12.5900001525879,0,Saturday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2022484408,2016-04-10,10005,7.01999998092651,2458,7.01999998092651,0,Sunday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2022484408,2016-04-11,10106,7.09000015258789,2568,7.09000015258789,0,Monday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2022484408,2016-04-12,6717,4.71999979019165,1140,4.71999979019165,0,Tuesday,Moderately Active,227,14,42,1157,4.26000022888184,0.769999980926514,3.30999994277954,0
2026352035,2016-04-01,2605,1.62000000476837,1407,1.62000000476837,0,Friday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2026352035,2016-04-02,1229,0.759999990463257,1237,0.759999990463257,0,Saturday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2026352035,2016-04-03,2308,1.42999994754791,1330,1.42999994754791,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2026352035,2016-04-04,6679,4.1399998664856,1583,4.1399998664856,0,Monday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2026352035,2016-04-05,5645,3.5,1538,3.5,0,Tuesday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2026352035,2016-04-06,3180,1.97000002861023,1421,1.97000002861023,0,Wednesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2026352035,2016-04-07,2767,1.72000002861023,1392,1.72000002861023,0,Thursday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2026352035,2016-04-08,3762,2.32999992370605,1425,2.32999992370605,0,Friday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2026352035,2016-04-09,3098,1.91999995708466,1413,1.91999995708466,0,Saturday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2026352035,2016-04-10,5142,3.19000005722046,1515,3.19000005722046,0,Sunday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2026352035,2016-04-11,3279,2.02999997138977,1405,2.02999997138977,0,Monday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2026352035,2016-04-12,1019,0.629999995231628,600,0.629999995231628,0,Tuesday,Low Activity,181,8,3,706,2.20000004768372,0.349999994039536,0.189999997615814,0
2320127002,2016-04-01,0,0,1324,0,0,Friday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2320127002,2016-04-02,0,0,1324,0,0,Saturday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2320127002,2016-04-03,0,0,1324,0,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2320127002,2016-04-04,0,0,1324,0,0,Monday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2320127002,2016-04-05,4931,3.3199999332428,1708,3.3199999332428,0,Tuesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2320127002,2016-04-06,6999,4.71999979019165,1950,4.71999979019165,0,Wednesday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2320127002,2016-04-07,1846,1.24000000953674,1508,1.24000000953674,0,Thursday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2320127002,2016-04-08,3417,2.29999995231628,1625,2.29999995231628,0,Friday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2320127002,2016-04-09,4863,3.27999997138977,1772,3.27999997138977,0,Saturday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2320127002,2016-04-10,2277,1.52999997138977,1530,1.52999997138977,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2320127002,2016-04-11,11230,7.67000007629395,2206,7.67000007629395,0,Monday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2320127002,2016-04-12,2098,1.4099999666214,790,1.4099999666214,0,Tuesday,Low Activity,306,9,13,1112,6.01000022888184,0.310000002384186,1.16999995708466,0
2347167796,2016-03-29,10272,6.78999996185303,2041,6.78999996185303,0,Tuesday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2347167796,2016-03-30,10533,7.09999990463257,2187,7.09999990463257,0,Wednesday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2347167796,2016-03-31,6760,4.46999979019165,1929,4.46999979019165,0,Thursday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2347167796,2016-04-01,8328,5.51000022888184,1935,5.51000022888184,0,Friday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2347167796,2016-04-02,15459,10.2200002670288,2438,10.2200002670288,0,Saturday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2347167796,2016-04-03,7485,4.94999980926514,2035,4.94999980926514,0,Sunday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2347167796,2016-04-04,10254,6.80000019073486,2099,6.80000019073486,0,Monday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2347167796,2016-04-05,10114,6.82000017166138,2096,6.82000017166138,0,Tuesday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2347167796,2016-04-06,11107,7.34000015258789,2058,7.34000015258789,0,Wednesday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2347167796,2016-04-07,10320,6.84999990463257,2338,6.84999990463257,0,Thursday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2347167796,2016-04-08,10209,6.75,2104,6.75,0,Friday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2347167796,2016-04-09,16081,10.6300001144409,2488,10.6300001144409,0,Saturday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2347167796,2016-04-10,10078,6.82999992370605,2164,6.82999992370605,0,Sunday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2347167796,2016-04-11,10001,6.6100001335144,2009,6.6100001335144,0,Monday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2347167796,2016-04-12,0,0,399,0,0,Tuesday,Low Activity,320,13,28,964,4.19999980926514,0.620000004768372,2,0
2873212765,2016-04-01,890,0.600000023841858,1335,0.600000023841858,0,Friday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2873212765,2016-04-02,2214,1.49000000953674,1559,1.49000000953674,0,Saturday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2873212765,2016-04-03,7640,5.13000011444092,1845,5.13000011444092,0,Sunday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2873212765,2016-04-04,9713,6.53000020980835,2046,6.53000020980835,0,Monday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2873212765,2016-04-05,8432,5.67000007629395,1953,5.67000007629395,0,Tuesday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2873212765,2016-04-06,7350,4.94000005722046,1910,4.94000005722046,0,Wednesday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2873212765,2016-04-07,9353,6.30999994277954,2035,6.30999994277954,0,Thursday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2873212765,2016-04-08,7157,4.80999994277954,1944,4.80999994277954,0,Friday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2873212765,2016-04-09,14103,9.5600004196167,2257,9.5600004196167,0,Saturday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
2873212765,2016-04-10,5290,3.54999995231628,1724,3.54999995231628,0,Sunday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2873212765,2016-04-11,7497,5.03999996185303,1741,5.03999996185303,0,Monday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
2891001357,2016-03-29,0,0,1920,0,0,Tuesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2891001357,2016-03-30,0,0,1920,0,0,Wednesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2891001357,2016-03-31,0,0,1920,0,0,Thursday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2891001357,2016-04-01,0,0,4562,0,4.82803201675415,Friday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2891001357,2016-04-02,4126,3.22000002861023,2881,0,3.21868801116943,Saturday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2891001357,2016-04-03,0,0,1920,0,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2891001357,2016-04-04,0,0,1920,0,0,Monday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
2891001357,2016-04-05,2063,1.61000001430511,1144,0,1.60934400558472,Tuesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
3372868164,2016-04-01,5785,3.95000004768372,1852,3.95000004768372,0,Friday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
3372868164,2016-04-02,7625,5.23000001907349,2069,5.23000001907349,0,Saturday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
3372868164,2016-04-03,4706,3.21000003814697,1816,3.21000003814697,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
3372868164,2016-04-04,5861,4.01999998092651,1878,4.01999998092651,0,Monday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
3372868164,2016-04-05,4460,3.03999996185303,1787,3.03999996185303,0,Tuesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
3372868164,2016-04-06,6406,4.3899998664856,2010,4.3899998664856,0,Wednesday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
3372868164,2016-04-07,7392,5.09999990463257,2038,5.09999990463257,0,Thursday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
3372868164,2016-04-08,5551,3.78999996185303,1815,3.78999996185303,0,Friday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
3372868164,2016-04-09,8827,6.25,2062,6.25,0,Saturday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
3372868164,2016-04-10,4662,3.1800000667572,1276,3.1800000667572,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
3977333714,2016-04-01,4499,3.00999999046326,1288,3.00999999046326,0,Friday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
3977333714,2016-04-02,7618,5.09999990463257,1490,5.09999990463257,0,Saturday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
3977333714,2016-04-03,11508,7.69999980926514,1630,7.69999980926514,0,Sunday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
3977333714,2016-04-04,11943,7.98999977111816,1648,7.98999977111816,0,Monday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
3977333714,2016-04-05,12303,8.22999954223633,1649,8.22999954223633,0,Tuesday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
3977333714,2016-04-06,15425,10.3199996948242,1783,10.3199996948242,0,Wednesday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
3977333714,2016-04-07,8422,5.63000011444092,1431,5.63000011444092,0,Thursday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
3977333714,2016-04-08,10226,6.84000015258789,1524,6.84000015258789,0,Friday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
3977333714,2016-04-09,14583,9.76000022888184,1697,9.76000022888184,0,Saturday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
3977333714,2016-04-10,3573,2.39000010490417,1232,2.39000010490417,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
3977333714,2016-04-11,3108,2.14000010490417,1223,2.14000010490417,0,Monday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
3977333714,2016-04-12,759,0.569999992847443,182,0.569999992847443,0,Tuesday,Low Activity,131,19,44,777,2.00999999046326,0.910000026226044,3.05999994277954,0
4020332650,2016-03-12,5543,3.97000002861023,2990,3.97000002861023,0,Saturday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-13,3226,2.30999994277954,2480,2.30999994277954,0,Sunday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-14,3023,2.17000007629395,2570,2.17000007629395,0,Monday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-15,5906,4.23000001907349,3016,4.23000001907349,0,Tuesday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-16,12483,8.98999977111816,3830,8.98999977111816,0,Wednesday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-17,8940,6.40999984741211,3706,6.40999984741211,0,Thursday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-18,368,0.259999990463257,2024,0.259999990463257,0,Friday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-19,5702,4.09000015258789,2980,4.09000015258789,0,Saturday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-20,10330,7.40999984741211,3728,7.40999984741211,0,Sunday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-21,8778,6.28999996185303,3348,6.28999996185303,0,Monday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-22,6662,4.78000020980835,3162,4.78000020980835,0,Tuesday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-23,6309,4.51999998092651,3140,4.51999998092651,0,Wednesday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-24,1951,1.4099999666214,1980,1.4099999666214,0,Thursday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-25,5563,3.99000000953674,3681,3.99000000953674,0,Friday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-26,4370,3.13000011444092,3444,3.13000011444092,0,Saturday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-27,7144,5.11999988555908,3510,5.11999988555908,0,Sunday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-28,2106,1.50999999046326,4010,1.50999999046326,0,Monday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-29,4152,2.98000001907349,2976,2.98000001907349,0,Tuesday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-30,5400,3.86999988555908,3418,3.86999988555908,0,Wednesday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-03-31,7428,5.32999992370605,3439,5.32999992370605,0,Thursday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-04-01,5351,3.83999991416931,3338,3.83999991416931,0,Friday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-04-02,4299,3.09999990463257,2892,3.09999990463257,0,Saturday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-04-03,6107,4.38000011444092,3313,4.38000011444092,0,Sunday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-04-04,6429,4.59999990463257,3118,4.59999990463257,0,Monday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-04-05,6880,4.92999982833862,2966,4.92999982833862,0,Tuesday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-04-06,7476,5.3600001335144,3253,5.3600001335144,0,Wednesday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-04-07,6581,4.71999979019165,3032,4.71999979019165,0,Thursday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-04-08,10480,7.51000022888184,4034,7.51000022888184,0,Friday,Highly Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-04-09,7734,5.55000019073486,3264,5.55000019073486,0,Saturday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-04-10,5129,3.6800000667572,2817,3.6800000667572,0,Sunday,Moderately Active,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-04-11,2993,2.15000009536743,2507,2.15000009536743,0,Monday,Low Activity,NA,NA,NA,NA,NA,NA,NA,NA
4020332650,2016-04-12,8,0.00999999977648258,446,0.00999999977648258,0,Tuesday,Low Activity,331,15,4,712,5.67999982833862,0.239999994635582,0.150000005960464,0
